Price,Adj Close,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA,NVDA
Date,Adj Close,Close,High,Low,Open,Volume
03/02/2022,23.87258339,23.94799995,25.07699966,23.78000069,24.45800018,410178000
04/02/2022,24.24241829,24.31900024,24.63500023,23.63199997,23.97200012,354829000
07/02/2022,24.65012741,24.72800064,25.18199921,24.20199966,24.37199974,376868000
08/02/2022,25.02893066,25.1079998,25.22999954,23.97999954,24.35899925,410359000
09/02/2022,26.62090111,26.70499992,26.72500038,25.35300064,25.62199974,524282000
10/02/2022,25.74267578,25.8239994,26.92499924,25.60000038,25.99500084,513200000
11/02/2022,23.8735733,23.9489994,26.15200043,23.77300072,25.91600037,605472000
14/02/2022,24.19057846,24.2670002,24.875,23.75499916,23.93400002,440424000
15/02/2022,26.41155815,26.49500084,26.54500008,24.7840004,24.9489994,699869000
16/02/2022,26.42751312,26.51099968,26.58200073,25.55200005,26.25900078,732676000
17/02/2022,24.42982101,24.50699997,25.78499985,24.16500092,25.62999916,810595000
18/02/2022,23.56755066,23.6420002,24.98600006,23.10000038,24.66799927,761255000
22/02/2022,23.31633949,23.38999939,24.06399918,23,23.03499985,633422000
23/02/2022,22.31649971,22.38699913,24.15500069,22.3010006,23.80200005,566511000
24/02/2022,23.67320633,23.74799919,23.79999924,20.88999939,21.01499939,735801000
25/02/2022,24.0809288,24.15699959,24.21699905,23.38100052,23.72100067,528866000
28/02/2022,24.30820465,24.38500023,24.66500092,23.70700073,23.99200058,477319000
01/03/2022,23.40306282,23.47699928,24.37700081,23.13199997,24.29100037,412056000
02/03/2022,24.1478405,24.21999931,24.4090004,23.41500092,23.75600052,389642000
03/03/2022,23.6433506,23.7140007,24.32600021,23.46899986,24.26199913,365095000
04/03/2022,22.86766624,22.93600082,23.68000031,22.48200035,23.38400078,431415000
07/03/2022,21.28838348,21.35199928,23.03300095,21.32999992,22.81699944,450821000
08/03/2022,21.44990349,21.51399994,22.37299919,20.64999962,21.30900002,557467000
09/03/2022,22.94543457,23.01399994,23.21999931,22.24699974,22.38699913,492742000
10/03/2022,22.59049606,22.65800095,22.78800011,21.88199997,22.53100014,428066000
11/03/2022,22.0341568,22.10000038,23.14500046,22.04599953,23.02199936,367209000
14/03/2022,21.26644516,21.32999992,22.26199913,21.1590004,21.86899948,385354000
15/03/2022,22.90455627,22.97299957,23.03800011,21.3220005,21.51799965,491996000
16/03/2022,24.4230175,24.49600029,24.59700012,23.17200089,23.5,671422000
17/03/2022,24.69221115,24.76600075,24.84199905,23.90600014,24.12000084,471941000
18/03/2022,26.37418365,26.45299911,26.56900024,24.62400055,24.79899979,730719000
21/03/2022,26.65435219,26.73399925,27.15200043,25.96699905,26.50699997,591727000
22/03/2022,26.4449749,26.52400017,27.23800087,26.0720005,26.72699928,547007000
23/03/2022,25.55763245,25.63400078,26.61199951,25.57500076,26.12599945,502120000
24/03/2022,28.06613159,28.14999962,28.31999969,25.90699959,26.16600037,877379000
25/03/2022,27.60949707,27.69199944,28.3579998,27.27099991,27.88599968,579016000
28/03/2022,28.13492584,28.21899986,28.25,27.20599937,27.75600052,425494000
29/03/2022,28.5706234,28.65600014,28.94599915,27.97999954,28.69499969,488984000
30/03/2022,27.60750198,27.69000053,28.49600029,27.50300026,28.30400085,463487000
31/03/2022,27.20470428,27.2859993,28.24799919,27.27000046,27.78199959,523440000
01/04/2022,26.63241768,26.71199989,27.49600029,26.2670002,27.375,517235000
04/04/2022,27.27848434,27.36000061,27.55800056,26.61300087,26.72800064,397120000
05/04/2022,25.85373878,25.93099976,27.31900024,25.81999969,27.25399971,436615000
06/04/2022,24.33428383,24.40699959,25.29999924,24.00300026,24.93400002,703833000
07/04/2022,24.1358757,24.20800018,24.72200012,23.47800064,24.44099998,557992000
08/04/2022,23.05011559,23.11899948,23.92300034,23.06200027,23.91699982,524781000
11/04/2022,21.85169983,21.91699982,22.31999969,21.65999985,22.2140007,575207000
12/04/2022,21.43993378,21.50399971,22.72500038,21.28199959,22.53700066,662258000
13/04/2022,22.13685036,22.20299911,22.5,21.45499992,21.72800064,516943000
14/04/2022,21.194664,21.25799942,22.77700043,21.16300011,22.50499916,569097000
18/04/2022,21.7181015,21.78300095,22.08799934,21.07900047,21.20000076,525701000
19/04/2022,22.13186646,22.19799995,22.37299919,21.31399918,21.71999931,512781000
20/04/2022,21.41799736,21.48200035,22.67000008,21.20000076,22.5170002,468974000
21/04/2022,20.12286758,20.18300056,22.3920002,20,21.70899963,656209000
22/04/2022,19.45685768,19.51499939,20.48600006,19.5,20.3029995,624713000
25/04/2022,19.84270287,19.90200043,19.94499969,19.09600067,19.20199966,641566000
26/04/2022,18.73201942,18.78800011,19.78800011,18.67000008,19.71800041,653143000
27/04/2022,18.36013794,18.41500092,19.16699982,18.29000092,18.59799957,499460000
28/04/2022,19.72306442,19.78199959,20.03700066,18.48999977,18.96699905,570327000
29/04/2022,18.49174309,18.54700089,20.12800026,18.5170002,19.40200043,500435000
02/05/2022,19.47480774,19.53300095,19.5739994,18.39100075,18.54100037,572049000
03/05/2022,19.54359818,19.60199928,19.82500076,19.13299942,19.39999962,475751000
04/05/2022,20.27342033,20.33399963,20.39999962,18.75099945,19.92300034,648855000
05/05/2022,18.78785515,18.84399986,19.92499924,18.5,19.86700058,626331000
06/05/2022,18.61936378,18.67499924,19.51199913,17.98999977,18.73600006,633297000
09/05/2022,16.89949989,16.95000076,18.25499916,16.82699966,18.0340004,644455000
10/05/2022,17.54257774,17.59499931,18.19799995,17.02499962,17.68899918,761474000
11/05/2022,16.58045006,16.62999916,17.75300026,16.56800079,17.34700012,670167000
12/05/2022,16.12680817,16.17499924,16.78800011,15.56700039,16.21899986,708728000
13/05/2022,17.65324783,17.70599937,17.9279995,16.59300041,16.78800011,670437000
16/05/2022,17.21256256,17.26399994,17.78800011,17.1060009,17.50900078,521446000
17/05/2022,18.12284279,18.17700005,18.37100029,17.63400078,18.0739994,585830000
18/05/2022,16.8875351,16.93799973,18.11800003,16.86400032,17.70499992,545161000
19/05/2022,17.0729847,17.12400055,17.68700027,16.73399925,16.93700027,621310000
