Price,Adj Close,Close,High,Low,Open,Volume
Ticker,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN
Date,Adj Close,Close,High,Low,Open,Volume
28/09/2022,118.0100021,118.0100021,118.6999969,113.8000031,114.3799973,55763800
29/09/2022,114.8000031,114.8000031,116.0699997,113.0599976,115.5999985,58969700
30/09/2022,113,113,116.9199982,112.8399963,114.0800018,59479600
03/10/2022,115.8799973,115.8799973,116.9100037,112.4499969,113.5800018,50941900
04/10/2022,121.0899963,121.0899963,123,119.7900009,119.8899994,62812600
05/10/2022,120.9499969,120.9499969,121.75,117.6900024,118.5800018,48217500
06/10/2022,120.3000031,120.3000031,121.5299988,119.5,120.7699966,42253800
07/10/2022,114.5599976,114.5599976,118.1699982,113.8799973,118,54678000
10/10/2022,113.6699982,113.6699982,116.25,112.4300003,115.0999985,42339700
11/10/2022,112.2099991,112.2099991,115.4800034,110.3899994,112.7099991,56432200
12/10/2022,112.9000015,112.9000015,113.8300018,111.4000015,112.4899979,45728700
13/10/2022,112.5299988,112.5299988,113.4400024,105.3499985,107.8799973,86868100
14/10/2022,106.9000015,106.9000015,114.9599991,106.5999985,114.0999985,67737300
17/10/2022,113.7900009,113.7900009,114.1900024,110.0899963,110.1100006,62782000
18/10/2022,116.3600006,116.3600006,119.5199966,114.7900009,119.0599976,65607400
19/10/2022,115.0699997,115.0699997,116.5899963,113.2200012,114.7099991,47198100
20/10/2022,115.25,115.25,118.2399979,113.5100021,113.8300018,48795100
21/10/2022,119.3199997,119.3199997,119.5899963,114.5,114.7900009,55660500
24/10/2022,119.8199997,119.8199997,120.3899994,116.5699997,119.9800034,49531500
25/10/2022,120.5999985,120.5999985,121.3199997,118.9499969,119.6500015,50934600
26/10/2022,115.6600037,115.6600037,119.3499985,114.7600021,116,68802300
27/10/2022,110.9599991,110.9599991,114.1200027,109.7699966,113.9199982,129605400
28/10/2022,103.4100037,103.4100037,103.9599991,97.66000366,97.91000366,223133400
31/10/2022,102.4400024,102.4400024,104.8700027,100.7399979,103.5599976,99251400
01/11/2022,96.79000092,96.79000092,104.5800018,96.05999756,103.9899979,153370000
02/11/2022,92.12000275,92.12000275,97.73999786,92.01000214,97.31999969,135761800
03/11/2022,89.30000305,89.30000305,93.5,89.01999664,92.47000122,136683300
04/11/2022,90.98000336,90.98000336,92.44000244,88.04000092,91.48999786,129101300
07/11/2022,90.52999878,90.52999878,92.09999847,89.04000092,91.94999695,77495700
08/11/2022,89.98000336,89.98000336,91.72000122,88.23000336,90.79000092,88703400
09/11/2022,86.13999939,86.13999939,89.48000336,85.87000275,89.47000122,90796200
10/11/2022,96.62999725,96.62999725,98.69000244,91.65000153,92.94000244,173414900
11/11/2022,100.7900009,100.7900009,101.1900024,96.66000366,97.87999725,111590500
14/11/2022,98.48999786,98.48999786,100.1200027,97.29000092,98.76999664,99533100
15/11/2022,98.94000244,98.94000244,103.7900009,97.33999634,103.2099991,111336300
16/11/2022,97.12000275,97.12000275,98.48999786,95.54000092,96.84999847,87958800
17/11/2022,94.84999847,94.84999847,96.97000122,94.02999878,95.37000275,82617900
18/11/2022,94.13999939,94.13999939,95.98999786,92.48000336,95.94999695,72428200
21/11/2022,92.45999908,92.45999908,95.01999664,90.58999634,93.97000122,84330300
22/11/2022,93.19999695,93.19999695,93.34999847,90.87000275,92.62000275,62192000
23/11/2022,94.12999725,94.12999725,94.58000183,92.83000183,93.23999786,59414700
25/11/2022,93.41000366,93.41000366,94.43000031,93.06999969,93.79000092,35088600
28/11/2022,93.94999695,93.94999695,96.40000153,93.43000031,93.93000031,74943100
29/11/2022,92.41999817,92.41999817,94.41000366,91.44000244,94.04000092,65567300
30/11/2022,96.54000092,96.54000092,96.54000092,91.52999878,92.47000122,102805800
01/12/2022,95.5,95.5,97.23000336,94.91999817,96.98999786,68488000
02/12/2022,94.12999725,94.12999725,95.36000061,93.77999878,94.48000336,72496400
05/12/2022,91.01000214,91.01000214,94.05999756,90.81999969,93.05000305,71535500
06/12/2022,88.25,88.25,91.04000092,87.90000153,90.5,75503600
07/12/2022,88.45999908,88.45999908,89.88999939,87.48000336,88.33999634,68086900
08/12/2022,90.34999847,90.34999847,90.86000061,87.87999725,89.23999786,73305900
09/12/2022,89.08999634,89.08999634,90.30000305,88.62999725,88.90000153,67398500
12/12/2022,90.55000305,90.55000305,90.58000183,87.87000275,89.20999908,61999800
13/12/2022,92.48999786,92.48999786,96.25,90.51999664,95.23000336,100212000
14/12/2022,91.58000183,91.58000183,93.45999908,89.87000275,92.5,70298000
15/12/2022,88.44999695,88.44999695,89.97000122,87.47000122,89.88999939,84802900
16/12/2022,87.86000061,87.86000061,89.34999847,86.73000336,88.26999664,146144100
19/12/2022,84.91999817,84.91999817,87.62999725,84.51000214,87.51000214,83531500
20/12/2022,85.19000244,85.19000244,86.61000061,84.33000183,85.33000183,74348300
21/12/2022,86.76999664,86.76999664,87.23000336,85.20999908,86.18000031,59267200
22/12/2022,83.79000092,83.79000092,85.68000031,82.25,85.51999664,81431300
23/12/2022,85.25,85.25,85.77999878,82.93000031,83.25,57433700
