Price,Adj Close,Close,High,Low,Open,Volume
Ticker,XOM,XOM,XOM,XOM,XOM,XOM
Date,Adj Close,Close,High,Low,Open,Volume
02/11/2023,98.86995697,109.1100006,109.1900024,105.5,105.8799973,25212700
03/11/2023,97.6647644,107.7799988,108.7799988,106.5400009,108.4000015,30555600
06/11/2023,95.93402863,105.8700027,108.2699966,105.7699966,108.1699982,19097300
07/11/2023,94.4298172,104.2099991,104.8600006,103.2900009,104.4700012,20272500
08/11/2023,93.26995087,102.9300003,104.9000015,102.8899994,103.7300034,19184100
09/11/2023,93.29712677,102.9599991,103.9700012,102.8600006,103.6699982,18380500
10/11/2023,94.01298523,103.75,104.4100037,102.9100037,103.9300003,17825500
13/11/2023,95.00067902,104.8399963,105.1399994,103.8099976,104.0500031,15308400
14/11/2023,95.36646271,104.2900009,104.8199997,103.8700027,104.3000031,18260500
15/11/2023,94.79038239,103.6600037,105.1500015,103.5,103.9599991,20137600
16/11/2023,93.69304657,102.4599991,103.2699966,101.1500015,102.9000015,22469100
17/11/2023,95.97913361,104.9599991,105.4300003,102.75,103.0599976,22984900
20/11/2023,95.55848694,104.5,105.8799973,104.4300003,105.3799973,17458800
21/11/2023,95.52192688,104.4599991,104.6999969,103.2200012,104.2099991,14989000
22/11/2023,95.11042786,104.0100021,104.1200027,101.9400024,102.5800018,18072000
24/11/2023,95.62250519,104.5699997,105.4700012,103.9100037,104.0199966,9480800
27/11/2023,95.06468964,103.9599991,104.4000015,103.1800003,104.0999985,18013500
28/11/2023,95.00984192,103.9000015,104.9100037,103.8799973,104.2399979,20629500
29/11/2023,93.58331299,102.3399963,104.5800018,101.6399994,104.2699966,26802100
30/11/2023,93.94908142,102.7399979,104.4800034,101.8099976,103.1100006,29254700
01/12/2023,94.17769623,102.9899979,104.2200012,102.2200012,102.5,17845300
04/12/2023,93.6656189,102.4300003,103.3600006,101.5899963,102.1299973,21523900
05/12/2023,91.84589386,100.4400024,102.3399963,100.2900009,102.2699966,22250300
06/12/2023,90.62969208,99.11000061,100.7200012,98.33999634,100,31154800
07/12/2023,89.99872589,98.41999817,100.8399963,98.08999634,99.86000061,29990700
08/12/2023,91.03203583,99.55000305,99.79000092,98.75,99.01999664,22074900
11/12/2023,91.09606934,99.62000275,99.86000061,98.58000183,99.80000305,22252300
12/12/2023,89.66038513,98.05000305,98.68000031,97.48000336,98.68000031,26084000
13/12/2023,90.45593262,98.91999817,99.02999878,97.66000366,98.04000092,19915400
14/12/2023,92.88835144,101.5800018,102.1399994,99.72000122,99.84999847,26165700
15/12/2023,92.2665329,100.9000015,101,100.3099976,100.5899963,55527000
18/12/2023,92.95236206,101.6500015,103.1100006,101.5199966,102.1299973,21610400
19/12/2023,94.17769623,102.9899979,103.1900024,101.7900009,102,18904700
20/12/2023,92.60487366,101.2699966,103.9400024,101.1299973,103.5,20988900
21/12/2023,93.0255127,101.7300034,102.0100021,100.8099976,101.4700012,19250900
22/12/2023,93.19011688,101.9100037,102.9400024,101.8199997,102.3099976,12927800
26/12/2023,93.40042114,102.1399994,103.0299988,102.1200027,102.7399979,16835100
27/12/2023,92.96150208,101.6600037,102.5500031,101.3399963,102.0400009,14558800
28/12/2023,91.61727905,100.1900024,101.6100006,100.1299973,101.3899994,16329300
29/12/2023,91.42526245,99.98000336,100.5899963,99.62000275,100.3700027,17746400
02/01/2024,93.60160065,102.3600006,103.0999985,100.8499985,100.9199982,23483000
03/01/2024,94.38801575,103.2200012,103.6200027,101.6600037,102.2699966,23490800
04/01/2024,93.56502533,102.3199997,104.5699997,102.0500031,104.0800018,19395200
05/01/2024,93.84849548,102.6299973,103.4000015,102.1299973,103.1699982,15827400
08/01/2024,92.28481293,100.9199982,101.0400009,98.90000153,100.7300034,23370100
09/01/2024,91.14176941,99.66999817,101.2900009,99.19000244,101.2900009,19496600
10/01/2024,90.24562073,98.69000244,99.80000305,98.16000366,99.80000305,18206100
11/01/2024,90.2273407,98.66999817,99.5,98.55999756,99.04000092,15833400
12/01/2024,91.39781952,99.94999695,100.6500015,99.16999817,100.1399994,18041700
16/01/2024,89.33119202,97.69000244,100.0100021,97.52999878,99.81999969,20235700
17/01/2024,88.68195343,96.98000336,97.95999908,96.58000183,96.59999847,18384000
18/01/2024,88.51734161,96.80000305,97.08999634,95.81999969,97,20940300
19/01/2024,88.65450287,96.94999695,97.01999664,96.41000366,96.72000122,20088400
22/01/2024,88.53562927,96.81999969,97.09999847,95.76999664,96.69999695,19955900
23/01/2024,89.53237152,97.91000366,98.5,96.73000336,96.80999756,15863400
24/01/2024,91.07777405,99.59999847,99.65000153,97.73999786,98.31999969,17330600
25/01/2024,93.39128876,102.1299973,102.1800003,99.62000275,100.3099976,22089500
26/01/2024,94.1868515,103,103.0800018,101.1900024,101.9700012,20817200
29/01/2024,94.30571747,103.1299973,103.1999969,101.8600006,102.9800034,18317500
30/01/2024,95.87854767,104.8499985,104.8799973,102.0999985,102.4100037,19610900
31/01/2024,94.01309967,102.8099976,104.8799973,102.7699966,104.7399979,22415300
01/02/2024,93.62905121,102.3899994,104.0100021,101.6200027,103.5699997,19240700
02/02/2024,93.2449646,101.9700012,104,101.6100006,103.75,21973400
05/02/2024,92.86090851,101.5500031,102.3799973,100.5,101.4499969,17190900
06/02/2024,93.50101471,102.25,103.0400009,101.5699997,102.0699997,13347900
07/02/2024,93.47357178,102.2200012,102.7300034,101.1800003,102.25,13826800
08/02/2024,95.07383728,103.9700012,104.4199982,102.1100006,102.3399963,19636900
09/02/2024,93.06208801,101.7699966,104.8399963,101.6999969,104.0999985,20410500
