Price,Adj Close,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT
Date,Adj Close,Close,High,Low,Open,Volume
14/03/2022,266.34198,276.4400024,285.3999939,275.8200073,280.3399963,30660700
15/03/2022,276.6607971,287.1499939,287.8200073,278.730011,280.3500061,34245100
16/03/2022,283.636261,294.3900146,294.5700073,283.2000122,289.1099854,37826300
17/03/2022,284.4359741,295.2200012,295.6099854,289.3699951,293.2900085,30816600
18/03/2022,289.455658,300.4299927,301,292.730011,295.3699951,43390600
21/03/2022,288.2320862,299.1600037,300.1400146,294.8999939,298.8900146,28351200
22/03/2022,292.9531555,304.0599976,305,298.769989,299.7999878,27599700
23/03/2022,288.5499878,299.4899902,303.230011,297.7200012,300.5100098,25715400
24/03/2022,292.9915466,304.1000061,304.2000122,298.3200073,299.1400146,24484500
25/03/2022,292.5868835,303.6799927,305.5,299.2900085,305.230011,22566500
28/03/2022,299.3504944,310.7000122,310.7999878,304.3299866,304.3299866,29578200
29/03/2022,303.8883972,315.4100037,315.8200073,309.0499878,313.9100037,30393400
30/03/2022,302.394989,313.8599854,315.9500122,311.5799866,313.7600098,28163600
31/03/2022,297.0478516,308.3099976,315.1400146,307.8900146,313.8999939,33422100
01/04/2022,298.1172791,309.4200134,310.1300049,305.5400085,309.3699951,27110500
04/04/2022,303.4645691,314.9700012,315.1099854,309.7099915,310.0899963,24289600
05/04/2022,299.5239868,310.8800049,314.8699951,309.8699951,313.269989,23156700
06/04/2022,288.5596008,299.5,307,296.7099915,305.1900024,40110400
07/04/2022,290.3612976,301.3699951,303.6499939,296.3500061,296.6600037,31411200
08/04/2022,286.1220093,296.9700012,301.1199951,296.2799988,300.4400024,24361900
11/04/2022,274.8397827,285.2600098,292.6099854,285,291.7900085,34569300
12/04/2022,271.7566833,282.0599976,290.7399902,280.4899902,289.2399902,30966700
13/04/2022,277.1135254,287.6199951,288.5799866,281.2999878,282.730011,21907200
14/04/2022,269.6081543,279.8299866,288.3099976,279.3200073,288.0899963,28221600
18/04/2022,270.2729187,280.519989,282.4599915,278.3399963,278.9100037,20778000
19/04/2022,274.8783569,285.2999878,286.1700134,278.4100037,279.3800049,22297700
20/04/2022,275.8995667,286.3599854,289.7000122,285.3699951,289.3999939,22906700
21/04/2022,270.5523376,280.8099976,293.2999878,280.0599976,288.5799866,29454600
22/04/2022,264.0200195,274.0299988,283.2000122,273.3800049,281.6799927,29405800
25/04/2022,270.4656067,280.7200012,281.1099854,270.769989,273.2900085,35678900
26/04/2022,260.3491516,270.2200012,278.3599854,270,277.5,46518400
27/04/2022,272.8742371,283.2200012,290.9700012,279.1600037,282.1000061,63477700
28/04/2022,279.0501709,289.6300049,290.980011,281.4599915,285.1900024,33646600
29/04/2022,267.3825378,277.519989,289.8800049,276.5,288.6099854,37073900
02/05/2022,274.0787048,284.4700012,284.9400024,276.2200012,277.7099915,35151100
03/05/2022,271.4868774,281.7799988,284.1300049,280.1499939,283.9599915,25978600
04/05/2022,279.3873291,289.980011,290.8800049,276.730011,282.5899963,33599300
05/05/2022,267.21875,277.3500061,286.3500061,274.3399963,285.5400085,43260400
06/05/2022,264.694397,274.730011,279.25,271.269989,274.8099976,37780300
09/05/2022,254.9152069,264.5799866,272.3599854,263.3200073,270.0599976,47726000
10/05/2022,259.655426,269.5,273.75,265.0700073,271.6900024,39336400
11/05/2022,251.0323944,260.5499878,271.3599854,259.2999878,265.6799927,48975900
12/05/2022,246.0223694,255.3500061,259.8800049,250.0200043,257.6900024,51033800
13/05/2022,251.581604,261.1199951,263.0400085,255.3500061,257.3500061,34925100
16/05/2022,251.9476929,261.5,265.8200073,255.7799988,259.9599915,32550900
17/05/2022,257.0733643,266.8200073,268.3299866,262.4599915,266.1099854,28828800
18/05/2022,245.3689117,254.0800018,263.6000061,252.7700043,263,31356000
19/05/2022,244.4611511,253.1399994,257.6700134,251.8800049,253.8999939,32692300
20/05/2022,243.9010468,252.5599976,258.5400085,246.4400024,257.2399902,39199300
23/05/2022,251.7136993,260.6499939,261.5,253.4299927,255.4900055,33175400
24/05/2022,250.7189331,259.6199951,261.3299866,253.5,257.8900146,29043900
25/05/2022,253.5195618,262.519989,264.5799866,257.1300049,258.1400146,28547900
26/05/2022,256.7836609,265.8999939,267.1099854,261.4299927,262.269989,25002100
27/05/2022,263.8720093,273.2399902,273.3399963,267.5599976,268.480011,26910800
31/05/2022,262.5489807,271.8699951,274.769989,268.9299927,272.5299988,37827700
01/06/2022,263.0801697,272.4200134,277.6900024,270.0400085,275.2000122,25292200
02/06/2022,265.1661072,274.5799866,274.6499939,261.6000061,264.4500122,44008200
03/06/2022,260.7624207,270.019989,273.4500122,268.4100037,270.3099976,28059000
06/06/2022,259.5359192,268.75,274.1799927,267.2200012,272.0599976,22400300
07/06/2022,263.1573792,272.5,273.1300049,265.9400024,266.6400146,22860700
08/06/2022,261.1390381,270.4100037,273,269.6099854,271.7099915,17372300
09/06/2022,255.7117767,264.7900085,272.7099915,264.6300049,267.7799988,26439700
10/06/2022,244.3163147,252.9900055,260.5799866,252.5299988,260.5799866,31422800
13/06/2022,233.9541473,242.2599945,249.0200043,241.5299988,245.1100006,46135800
14/06/2022,236.1077118,244.4900055,245.7400055,241.5099945,243.8600006,28651500
15/06/2022,243.1284485,251.7599945,255.3000031,246.4199982,248.3099976,33111700
16/06/2022,236.5712738,244.9700012,247.4199982,243.0200043,245.9799957,33169200
17/06/2022,239.1593628,247.6499939,250.5,244.0299988,244.6999969,43084800
21/06/2022,245.0405731,253.7400055,254.75,249.5099945,250.2599945,29928300
22/06/2022,244.4515076,253.1300049,257.1700134,250.3699951,251.8899994,25939900
23/06/2022,249.9850311,258.8599854,259.3699951,253.6300049,255.5700073,25861400
24/06/2022,258.5219727,267.7000122,267.980011,261.7200012,261.8099976,33923200
27/06/2022,255.8083038,264.8900146,268.2999878,263.2799988,268.2099915,24615100
28/06/2022,247.686676,256.480011,266.9100037,256.3200073,263.980011,27295500
29/06/2022,251.3370209,260.2600098,261.9700012,255.7599945,257.5899963,20069800
30/06/2022,248.0246124,256.8299866,259.5299988,252.8999939,257.0499878,31730900
01/07/2022,250.6803741,259.5799866,259.769989,254.6100006,256.3900146,22837700
05/07/2022,253.8382416,262.8500061,262.980011,254.7400055,256.1600037,22941000
06/07/2022,257.0830383,266.2099915,267.9899902,262.3999939,263.75,23824400
07/07/2022,259.197937,268.3999939,269.0599976,265.019989,265.1199951,20859900
08/07/2022,258.4833679,267.6600037,268.1000061,263.2900085,264.7900085,19658800
11/07/2022,255.44133,264.5100098,266.5299988,262.1799927,265.6499939,19455200
12/07/2022,244.9729614,253.6699982,265.9400024,252.0399933,265.8800049,35868500
13/07/2022,244.055542,252.7200012,253.5500031,248.1100006,250.1900024,29497400
14/07/2022,245.3689117,254.0800018,255.1399994,245.9400024,250.5700073,25102800
15/07/2022,247.9184418,256.7200012,260.3699951,254.7700043,255.7200012,29774100
18/07/2022,245.5330811,254.25,260.8399963,253.3000031,259.75,20975000
19/07/2022,250.6320496,259.5299988,259.7200012,253.6799927,257.5799866,25012600
20/07/2022,253.2781067,262.269989,264.8699951,258.9100037,259.8999939,22788300
21/07/2022,255.760025,264.8399963,264.8900146,257.0299988,259.7900085,22404700
22/07/2022,251.4335938,260.3599854,265.3299866,259.0700073,265.2399902,21881300
25/07/2022,249.9561005,258.8299866,261.5,256.8099976,261,21056000
26/07/2022,243.2636108,251.8999939,259.8800049,249.5700073,259.8599854,39348000
27/07/2022,259.5263062,268.7399902,270.0499878,258.8500061,261.1600037,45994000
28/07/2022,266.9334106,276.4100037,277.8399963,267.8699951,269.75,33459300
29/07/2022,271.1148987,280.7399902,282,276.6300049,277.7000122,32152800
01/08/2022,268.4784851,278.0100098,281.2799988,275.8399963,277.8200073,21539600
02/08/2022,265.3978271,274.8200073,277.8900146,272.3800049,276,22754200
03/08/2022,272.7855835,282.4700012,283.5,276.6099854,276.7600098,23518900
04/08/2022,273.9251099,283.6499939,283.7999878,280.1700134,281.7999878,18098700
05/08/2022,273.2104797,282.9100037,283.6499939,278.6799927,279.1499939,16774600
08/08/2022,270.7092896,280.3200073,285.9200134,279.3200073,284.0499878,18739200
09/08/2022,272.6214294,282.2999878,283.0799866,277.6099854,279.6400146,23405200
10/08/2022,279.2462158,289.1600037,289.8099976,286.9400024,288.1700134,24687800
11/08/2022,277.1795044,287.019989,291.2099915,286.5100098,290.8500061,20065900
12/08/2022,281.9018555,291.9100037,291.9100037,286.9400024,288.480011,22619700
15/08/2022,283.4085083,293.4700012,294.1799927,290.1099854,291,18085700
16/08/2022,282.6744385,292.7099915,294.0400085,290.4200134,291.9899902,18102900
17/08/2022,281.9293518,291.3200073,293.3500061,289.4700012,289.7399902,18253400
18/08/2022,280.8164368,290.1700134,291.9100037,289.0799866,290.1900024,17186200
19/08/2022,276.9259338,286.1499939,289.25,285.5599976,288.8999939,20570000
22/08/2022,268.7967224,277.75,282.4599915,277.2200012,282.0799866,25061100
